"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Noe Valley",391100,393700,396600,401100,405800,408700,406800,407100,414400,424800,433800,442500,450600,461600,473900,486100,495700,503900,513100,524100,531900,536400,538800,542600,546800,548800,550300,552000,554200,560700,573200,585500,593800,596800,604000,619300,637300,655400,680400,710500,735700,760500,791600,824400,855300,887900,919500,943000,957700,971700,989600,1005800,1015300,1018000,1022600,1025000,1017000,1008500,1006000,1003000,1001400,1000200,999500,998300,999400,1007200,1023300,1035400,1044200,1051300,1056700,1046300,1029400,1024100,1027600,1030300,1037400,1039200,1023800,1009700,1003500,1000900,998200,996500,1001400,1006700,1006300,1015100,1036800,1052800,1064400,1082700,1100300,1114200,1128900,1164500,1215900,1263200,1281400,1271300,1253000,1251700,1258300,1261800,1283600,1323800,1355100,1370400,1377800,1376400,1375300,1382900,1386500,1387600,1385800,1379300,1363500,1353000,1351100,1348100,1333100,1318700,1317000,1327800,1352300,1375500,1397900,1412800,1429100,1443400,1462800,1480600,1500500,1517300,1538000,1570200,1598700,1612900,1617400,1629300,1636300,1629100,1613500,1601700,1595700,1596700,1595400,1577900,1557400,1541100,1526800,1513700,1500900,1482200,1466700,1454900,1446000,1443600,1449500,1450200,1439200,1429000,1429400,1436400,1441000,1445000,1448200,1445300,1436800,1433000,1425600,1407300,1393700,1396800,1409100,1424400,1445000,1462300,1465600,1468000,1477400,1482000,1481800,1480300,1479600,1480000,1488700,1497000,1503500,1506800,1512100,1514300,1532000,1568200,1612300,1654400,1690100,1719600,1742100,1763100,1775000,1793500,1828500,1885000,1927600,1962000,1997700,2056400,2112800,2153300,2174600,2192300,2209000,2231700,2252800,2262200,2281900,2295200,2299700,2307400,2325600,2330600,2326400,2319600,2320000,2340400,2382800,2446200,2503100
"Outer Sunset",274400,274000,273500,272100,269500,268700,270200,273700,276700,279100,280700,281400,283600,288500,293400,297600,302400,307000,311500,315600,317700,319000,319800,320300,320500,321800,322900,324500,327300,329500,328800,328300,330600,336000,341800,344000,344700,347600,352500,359000,366500,373500,381600,391900,402500,412800,422800,434500,446700,456400,462400,467800,472900,479000,485500,490700,494800,495200,492600,492700,494200,494400,497500,501600,503600,502700,499500,495200,492900,492300,493400,495100,501700,512500,521800,530200,538900,545800,550900,559400,567700,572900,577000,580500,581500,582700,588000,594900,605700,618700,630400,637700,644900,654400,668000,683400,697200,703800,703800,703200,705300,710000,718200,727700,738300,750800,764700,777600,787000,793000,800500,806700,807200,806600,808500,806500,799400,794400,790300,783400,778600,780200,783800,783800,782500,783800,785400,787900,795800,809300,822600,836200,847600,859000,867600,873100,872400,869000,862000,854500,845900,835300,824000,814600,804200,787300,769700,759300,755900,751500,748900,750300,748300,739100,729100,719800,713200,711800,715200,721300,727800,733900,740000,744400,747900,753500,758200,759000,758100,758100,757600,753400,748700,746400,746300,745500,747100,750100,749900,744600,740500,739800,737300,731500,726600,723100,717300,712300,708300,704700,703300,705700,711400,719000,722700,724700,729000,737100,745000,753300,764700,778500,790300,804200,825000,844700,864100,890200,919600,937600,951500,970300,985000,988200,991800,994300,993800,999000,1013600,1023800,1024400,1020100,1020800,1025500,1029300,1033900,1046600,1068800,1089900
"Portola",233900,238400,241500,245000,247300,248400,249800,251700,252700,255100,257500,257200,255600,255100,256100,257100,256600,255700,256300,258400,261200,265100,269400,273600,278100,283000,286300,290300,295400,299100,299600,300600,302000,303400,305100,306400,306700,307700,308600,309800,314600,323300,334100,345500,356100,368100,382800,396900,406300,413300,419900,424000,423600,422400,422800,423800,424300,420900,416100,414800,415900,415000,415300,418400,424400,431200,436300,439200,444200,450400,455500,458900,463300,470600,482000,493200,503700,512200,516800,517900,518000,520000,521300,521500,521900,526900,532100,537800,544500,551300,558500,570000,586500,601200,613900,623500,633100,638800,642900,644000,643300,642900,649100,658800,665400,672600,683300,695700,705100,711000,714500,721000,728100,734800,738300,736800,732800,729100,726600,727100,731900,737600,739100,738200,740900,744500,745900,746000,746200,748200,750700,753200,758200,764900,772300,782800,791800,796400,797700,793400,785300,779700,776500,770500,760700,750700,739600,722100,698600,679100,668500,665100,661600,655600,650600,647000,640900,634400,630300,628100,628400,630900,632800,634100,635900,638800,640800,639000,633500,628800,627700,627000,627100,628200,626200,621900,622500,622400,615500,608000,607700,607900,604900,602500,603200,602500,599200,594900,590500,584600,579900,579100,581700,588300,597100,607600,618000,625700,630900,639500,650500,660800,670900,681500,694800,709800,725200,737600,746500,751700,759900,769700,778700,792200,809800,820100,823000,825400,826900,829200,829500,829100,834600,847100,855000,859200,865700,881900,899700
"Outer Richmond",329800,330800,332500,334100,335200,337800,345800,354500,360600,364000,369600,375300,379500,382400,384900,385400,386700,390500,392600,394200,394500,394800,396800,403300,410300,418100,425300,434500,444800,452300,456600,464100,473700,479000,483400,487200,487700,481700,478300,481000,487300,493300,502600,512300,523200,537700,553100,568600,585900,604000,620800,636500,643800,637800,628100,623600,626600,629300,629700,628400,627400,627000,632000,629800,624100,629600,640100,641300,638100,637200,638900,641000,649600,667200,680000,686500,696400,707500,713100,720200,726600,729800,729700,731300,732400,730400,728100,733300,743000,747500,750400,754700,764000,777000,789300,802000,815300,821200,821800,825100,831300,841900,857100,870900,881400,892200,905700,918500,925900,929900,938200,953400,965200,974400,982100,989200,990900,990400,982600,963600,947800,956800,972600,975800,973100,969800,965800,966800,964600,958500,959800,971900,988400,1003000,1013200,1018100,1018200,1016900,1016400,1013500,1011000,1009500,1003800,992300,977200,961400,942900,923900,907800,894700,883800,871200,864900,867200,880600,896700,903700,892100,884500,889600,901100,910100,916100,923400,933400,940700,946600,952400,947700,929800,910000,893400,878000,866800,859500,852500,846000,839800,830600,824700,823100,822100,821200,824500,831500,840000,847700,855200,860200,862100,860100,855300,857500,869100,880600,890200,903200,915400,923900,930800,941500,954000,960700,966200,987700,1030100,1070900,1099400,1120200,1135200,1142000,1151600,1159600,1167300,1178800,1194500,1214500,1240500,1265300,1281400,1293400,1307400,1330800,1355900,1375900,1389400,1403200,1425900,1449600
"Inner Sunset",339300,342800,346200,345900,345400,346400,350700,358000,365300,369100,375500,381300,383200,385800,390000,394000,397600,401800,406200,411300,416300,423100,427400,427700,429300,432600,435100,438100,441900,445400,450700,456800,463100,468600,474900,488000,503100,512900,522700,532800,539600,550600,560900,566600,575300,593200,612500,626000,639300,655200,669200,684100,697800,697700,692300,695400,698400,692400,683800,677500,669700,661900,655000,650200,651200,657500,661800,664300,668000,672400,675900,679600,682800,688400,697000,706700,715900,722400,727300,733100,742100,749500,752600,751500,752000,756200,763200,772200,783700,794400,802900,814100,827200,839200,847700,858200,872900,886000,901800,919900,930200,940700,959300,973900,980700,994800,1018000,1041500,1055500,1063200,1068100,1073500,1079500,1086400,1091100,1089900,1079500,1056500,1036600,1033000,1035900,1026100,1011000,993400,983000,978700,976100,967200,962200,967100,983700,1006800,1034100,1066800,1095200,1116900,1131200,1141600,1145800,1149900,1151100,1148800,1137600,1116900,1090400,1070800,1049800,1028800,1009300,991600,978300,973000,980500,998200,1006900,995400,985200,984400,987800,986700,984800,985500,991200,1004100,1014600,1022000,1027900,1029500,1025700,1023700,1020800,1017200,1018500,1022900,1025100,1024300,1019200,1006900,998600,1002500,1019000,1033700,1038700,1045600,1056400,1058500,1058400,1066700,1074800,1076900,1073000,1064000,1053300,1046300,1043400,1039200,1035800,1042200,1056900,1064800,1070100,1079800,1094600,1110700,1130800,1154300,1192600,1242300,1290400,1325100,1340700,1337300,1341100,1359200,1379600,1392800,1406000,1416800,1431500,1446000,1453100,1450700,1453700,1470000,1486400,1498200,1518300,1565200,1612400
"Outer Parkside",266600,269500,272400,274100,274800,274800,274500,276200,279000,280800,281900,282700,284900,288500,291600,294600,297700,300600,305000,309200,311200,312200,311600,310500,310400,311200,312400,314200,315200,316000,315800,314600,315300,319200,324600,329000,330700,332100,336100,342200,348300,356400,368000,381800,392800,402300,411000,420200,428900,437400,445200,454600,462100,465100,464400,462300,464600,469900,475600,478300,480500,483600,487400,487200,487400,490000,492000,492400,491000,487600,485800,488000,492600,497900,502700,507600,512700,515100,515500,518500,522100,524000,526200,529500,533100,536600,542400,551300,564200,577800,591800,605700,620400,634800,649300,665100,680000,689800,693800,696400,697900,702100,711200,719600,726900,738700,754000,765900,771800,775600,779500,781300,781600,784900,787300,787600,789300,792500,790800,785800,785000,789100,791500,792400,795600,799200,803100,805100,805800,808900,813200,816800,822600,827700,829900,833000,833100,825600,812900,802600,792900,782400,773200,770400,763200,751000,739600,731700,724300,719000,716100,715900,713600,707100,701600,696100,693200,695500,701800,708500,714100,715000,714600,719800,727900,732000,734900,737500,735400,733000,733900,732000,729600,732600,736400,732600,727500,726300,722100,712900,705700,700800,695600,692000,690200,689700,691800,694500,696300,699100,702200,705000,711300,722800,733100,739400,746000,755500,764100,771100,780000,790300,798900,808200,826000,843800,858900,874900,894800,910900,925600,939800,949600,954800,965200,972500,971300,971400,977200,979800,978700,976700,976900,978600,981400,984800,989100,1005100,1025400
"Crocker Amazon",233500,231000,229200,227300,226600,227400,228600,229100,228800,229100,230500,232200,234700,237800,241400,244400,247100,249200,252000,255500,259400,262700,265600,268900,270900,271300,271300,271400,270500,270300,270500,269900,270200,272400,274700,277600,280700,284800,291200,299300,306900,314600,322600,331300,339800,347800,355800,364700,374600,382100,387300,392100,398000,403700,407200,408100,409500,410900,413000,416900,419700,420500,422100,422200,420100,419000,420500,423500,425300,425400,424700,423000,425000,433000,443000,452600,462800,469400,475000,483900,492000,494500,495300,497000,497800,497900,500500,505500,513000,521300,526800,531500,540200,551000,561200,572500,587400,601300,608200,609400,610300,613500,621000,629900,638700,650600,663900,675600,680800,681900,684800,696900,709600,720100,727700,732700,733200,733700,736000,740400,744300,746500,747100,746800,747700,751000,751800,748000,746300,750300,755800,762200,769600,774200,775700,777100,773900,764800,753900,745600,737900,728500,718000,706100,695100,684900,673300,658200,643500,630600,623200,621300,617700,609300,600700,592700,584000,577300,574200,573300,575200,577700,578600,577300,577000,578500,579000,575800,573000,574200,575300,571200,566200,564600,564200,564500,566300,566800,564700,561400,558700,557600,557200,555600,554200,553500,553200,551100,550800,554600,560300,563300,565700,568500,574300,583500,593200,601500,610000,619000,624500,626500,628500,633700,642100,652700,664100,675800,685800,696900,705900,712300,716700,722200,727600,736900,749300,763100,775200,785400,793700,798300,802900,808000,812500,818900,831100,851300,871400
"Eureka Valley - Dolores Heights - Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525800,532900,538100,541600,540700,535700,533700,535500,538500,545700,557100,568400,576800,588000,602300,612800,619000,623000,628800,638800,650900,663500,677000,687000,695100,707300,719800,737200,757400,786200,812100,832000,844600,860800,883900,916500,951000,980000,997100,1008500,1040000,1083200,1114900,1132000,1158100,1186000,1198400,1196800,1202900,1214000,1219600,1200600,1172000,1150700,1136100,1124700,1126800,1130600,1127500,1132800,1139000,1126200,1111000,1137700,1187100,1207000,1205600,1211400,1208100,1194500,1185000,1178500,1169000,1157600,1147400,1139500,1126000,1120900,1139100,1164200,1172900,1177400,1189100,1203000,1219000,1254300,1294100,1315900,1312500,1302900,1286300,1271100,1275500,1291800,1308100,1331100,1362800,1386100,1400700,1404300,1401400,1404900,1422500,1443300,1451800,1453200,1456000,1449700,1433900,1414500,1398200,1386800,1379600,1388200,1417800,1437300,1448400,1458000,1468300,1472800,1482300,1499300,1526000,1547300,1577500,1610000,1625200,1644300,1662500,1665200,1654400,1657400,1655000,1643600,1631700,1626000,1616900,1604000,1585500,1561000,1548800,1543800,1540100,1541700,1548000,1547300,1551100,1560500,1571500,1562000,1532600,1507100,1497100,1500500,1509100,1500600,1489900,1484200,1464000,1447400,1439800,1420500,1407600,1419700,1434400,1443900,1456700,1468900,1465900,1460000,1468000,1484500,1500100,1518700,1536000,1544400,1548500,1562200,1582500,1597000,1603700,1615000,1632800,1658400,1689300,1731200,1780200,1823700,1844700,1860100,1873700,1886100,1908700,1965800,2032100,2084700,2125400,2161300,2176800,2171500,2186600,2222200,2260000,2290700,2325600,2337500,2339800,2341800,2348800,2374700,2414200,2432800,2423600,2403200,2369000,2371200,2420600,2484900,2531900
"Outer Mission",240700,234500,231900,230200,229900,228400,226200,224200,224800,226600,228200,230800,234900,237700,238900,241500,245600,249200,251900,254300,256200,256400,257100,260100,262700,263400,265000,267700,269500,271100,272800,274600,276900,279500,279900,279500,281400,286500,292100,298000,302300,306400,312600,323200,333000,340000,347200,356700,364800,371900,378000,381700,384200,386500,387500,388300,392500,395200,395500,397900,403400,404600,404700,405700,407600,411200,416800,419600,421200,425800,433000,438300,443100,450800,461200,475200,491800,504000,510600,517100,521800,522200,518900,514900,513200,515000,517900,520200,524800,531900,538900,545300,552800,561400,570800,581400,592900,603400,611000,615500,616400,617600,625800,636300,644800,658400,677000,691500,698500,705800,714100,720200,724900,731500,734500,734200,733400,730800,730400,734100,737200,739100,740900,739600,739200,743200,746900,745700,746800,754600,762400,769200,778900,783400,779700,776900,774900,768200,757400,747900,739500,728400,715600,702900,690200,678400,669900,660800,647700,633500,625500,625200,623100,614600,604600,597400,589900,581000,574400,575000,580200,583700,584800,585200,585900,586800,586300,585400,586100,588900,589600,585600,579300,575600,574700,573700,572600,570600,567600,563500,560700,558400,556000,555000,556400,557200,556100,553900,553600,555800,560800,564500,567400,571500,578500,588300,598700,608800,619400,630500,637300,643200,647700,652000,660300,673800,689600,702600,713200,723700,733700,736300,737200,741800,747100,751600,759300,770800,779900,784500,789100,792300,795000,803000,815300,829200,845900,865400,882100
"Mission Terrace",245100,241500,241900,245700,246800,243700,242600,243900,245600,246900,247900,249000,251300,252500,252200,252500,254800,258200,262000,264800,267400,270100,272900,275400,277400,279000,281100,283000,284400,286000,288200,290800,293800,296400,297200,298700,301800,306600,310600,316700,325500,333500,341100,352000,363700,372300,382700,394300,404500,413800,421600,425300,428100,431600,434100,436200,439400,440500,442900,446500,449400,448700,449200,448600,448600,451800,454200,453400,453700,457400,456800,454300,457300,471600,488500,502200,512300,521400,529700,537700,542000,542600,542800,545800,546500,541800,537300,539900,546800,551500,555200,559900,565800,572600,580900,590800,605400,619200,627600,633800,640000,648900,661300,672500,683300,699400,719100,736800,744700,748800,755100,761600,764000,764700,763000,760300,758500,758600,760400,761800,764300,766700,767100,765400,767000,773900,781300,784400,787500,793700,800700,806600,813700,819900,824500,827100,825100,816600,805900,798400,790400,780100,768100,756400,743100,731000,719200,708800,698600,687800,681700,680900,677300,669400,663500,657500,651100,645900,642700,640500,639200,637800,635600,634400,637500,640400,639400,637200,634500,630800,629500,627400,625900,627200,630200,629200,629100,629200,626300,621100,620200,621300,620800,619700,620800,622100,622300,623300,624600,626900,630300,633300,636200,640300,647800,660400,671900,679800,685600,688900,692300,699100,706900,712500,719400,733000,748700,760400,772200,782600,789600,798200,802100,803000,810100,827400,844800,857200,862600,869200,878100,888800,903600,922000,939200,951300,962000,980200,1000400
"Ingleside",238100,229000,228200,229200,229400,227200,224700,223600,226700,230200,232100,234700,238600,241300,242400,244100,247900,252500,254900,256600,257600,258300,259600,262400,264900,266100,267000,268700,269400,271300,275500,280300,284100,285800,284400,285500,290700,297000,302300,308100,313500,320100,327400,336200,343800,349900,354900,361900,368300,374000,380900,390100,396300,398300,398100,398100,402200,405900,406400,407600,411400,412700,412900,413400,416000,421200,429300,436200,440800,445600,455300,467500,482600,501300,519200,532200,544200,556000,565100,570700,570700,567100,560800,552600,545700,542200,539100,536500,537700,543500,551400,559100,567000,577500,591500,603800,616900,631900,643300,649800,654000,656000,660900,669900,681000,698200,720500,738900,745100,746100,752500,762800,772600,772800,760900,749500,744700,736200,727300,729600,737400,741100,743000,743500,737400,736600,747200,757600,765400,778200,790500,799100,807300,808500,798800,789700,789700,791300,786100,777100,772800,767100,755300,739900,727400,717100,706500,697200,685200,671400,661900,658100,647000,631300,620100,610400,596700,585500,581900,582100,586400,592900,596000,596100,598000,601500,601500,600500,599700,599800,600100,599800,597700,596200,596200,596200,594900,590600,584200,577800,576200,578600,580000,580300,579700,575100,570000,567500,567900,571000,575700,578700,581200,586000,593100,602700,613800,626700,637800,645800,652300,660100,665100,668700,676500,690000,703500,713700,724300,736400,748300,756700,761600,766800,776200,787600,797500,806200,816900,823400,825300,826500,832600,841600,852400,862300,878100,899400,918800
"Silver Terrace",205100,209500,214700,218800,222000,223900,225000,224300,221900,221700,222700,223600,223300,222600,220500,218800,217300,217300,219300,222000,225000,227900,231100,234000,235600,236500,237500,238200,238600,239500,240800,243900,247900,251900,256000,259200,261300,265300,271800,279800,288200,297300,307600,320000,331600,341000,349500,357800,364000,367600,370100,372400,375400,376700,376300,375400,374900,373600,373100,373800,374400,375300,378200,383400,389400,393800,395300,397900,404400,409000,410500,412400,419700,428200,437200,446100,454200,458700,462700,465200,466000,466400,465600,464100,464800,469300,472700,475500,483100,496900,508600,517400,524700,537000,554700,578000,597900,609700,615200,618200,614700,610800,612700,618100,623400,629600,639900,649800,654000,653500,655000,658200,660300,661300,665200,667200,668600,672200,677500,679800,681800,686400,694000,698600,702500,705600,705000,699900,702800,712100,717400,718200,725000,735700,743100,746300,748300,746200,740300,736000,728000,711100,693400,675900,658300,645000,631100,617000,605600,603100,605200,606600,602000,595700,587300,581400,577600,572000,567700,569400,572000,572500,573800,578000,581700,583100,583700,582800,578000,574000,575400,577100,577300,574900,568200,561300,558300,555500,550100,545300,542400,539000,531300,522100,517200,514200,511300,509900,513600,518000,518200,515500,518100,524200,530800,537500,545500,552600,559700,564700,567400,575000,590600,609800,632800,658000,680900,703400,716700,723200,736600,752200,751300,745000,748900,751000,740200,729600,720100,710900,708300,707900,703600,705300,712500,718100,723200,737800,754900
"Cow Hollow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346800,1373700,1414500,1429200,1436400,1481400,1522700,1531100,1522000,1533100,1563600,1591100,1613500,1627900,1632700,1650400,1672800,1689900,1707200,1727900,1751100,1789100,1825200,1856100,1894000,1947000,2017000,2096500,2153500,2204400,2263500,2302800,2296000,2304000,2325000,2343100,2367200,2407200,2424600,2410100,2392600,2388100,2375700,2353900,2357600,2364100,2353800,2348900,2376700,2399200,2387500,2379800,2399700,2414500,2416700,2442900,2487100,2528200,2559500,2591700,2610900,2620600,2622900,2628200,2649700,2666700,2668400,2676900,2690200,2697300,2702600,2726100,2751200,2773400,2795900,2846900,2882500,2918400,2955100,2989200,3009500,3028600,3050200,3056900,3050100,3045300,3081000,3118900,3132300,3117500,3123900,3156100,3170700,3139800,3111100,3134400,3158800,3130800,3117000,3121200,3099600,3094100,3137800,3147800,3140700,3155100,3164600,3137700,3128500,3133800,3123700,3111000,3124600,3132800,3120800,3129100,3176600,3230700,3283000,3312600,3291400,3264500,3270500,3277700,3283900,3290900,3262700,3197700,3138900,3117400,3110400,3086300,3058200,3059600,3055100,3017600,2966600,2939800,2933500,2926600,2899600,2876500,2870900,2880900,2896800,2903600,2908100,2922200,2943000,2970700,3001400,3013800,3012500,3012600,3002600,2981600,2973800,2974600,2963800,2952300,2962000,2965800,2963100,2964400,2972500,2972900,2970100,2962300,2962900,2966500,2966800,2974000,2992300,2971100,2923700,2895700,2913100,2954400,2990100,3034900,3104900,3186900,3237600,3283700,3310600,3339600,3379600,3445600,3502900,3576000,3651900,3732400,3796000,3872600,3953700,4025800,4068700,4114800,4140300,4185800,4258100,4263700,4237400,4260000,4314600,4339600,4349200,4370200,4434900,4543500,4687200,4826300,4920500
"Glen Park",341700,342500,341600,338800,338500,336700,335300,338600,344800,350900,360700,376600,384800,385300,388800,397000,403900,413000,422000,427300,429800,433600,437100,437500,435400,436900,442700,445500,444300,442800,446100,453600,461400,465200,470100,480800,498000,522300,553000,582300,607700,629200,649700,667700,688900,706800,717100,723900,738500,748900,743400,736400,742900,750200,744200,738500,740400,735500,722000,713900,711300,713200,725200,739000,743000,745400,747400,742800,739800,749200,759800,762800,766300,767300,761000,752900,751300,753300,756500,763100,769500,770300,777800,792300,800200,805700,818300,831100,838500,840400,848300,862800,876000,890500,912100,931600,946100,952300,953300,964900,992800,1026800,1060500,1092900,1125800,1153400,1173200,1187400,1199900,1211600,1211100,1200600,1176100,1143700,1118700,1102100,1084400,1076800,1077600,1082500,1083600,1081300,1089200,1104500,1113700,1134300,1161900,1179600,1179900,1181600,1185500,1196700,1202400,1200600,1196800,1208900,1239000,1261600,1250100,1229400,1226000,1220700,1206500,1203900,1244100,1301800,1333500,1329700,1323700,1326100,1340600,1357800,1373100,1375700,1362300,1334900,1294500,1270300,1270400,1264500,1244500,1231000,1227100,1226100,1226800,1232600,1243100,1248800,1240600,1224700,1225400,1246100,1259500,1261200,1267000,1272200,1273100,1270500,1264600,1254500,1243900,1233200,1223700,1212000,1207800,1209200,1207600,1208800,1214700,1219500,1224000,1240500,1253300,1252200,1246000,1262200,1286500,1306200,1323700,1347600,1364200,1377200,1402400,1435000,1481500,1537800,1587700,1617200,1641800,1656300,1675800,1690300,1708800,1743200,1783900,1776700,1791400,1853000,1899800,1897900,1907900,1921600,1933200,1948300,1967800,1999700,2061500,2138600,2197100
"Lake",582200,593600,593000,587500,587100,595600,604500,610700,616800,627700,633300,636800,648500,667100,679300,688800,697400,704500,715700,729700,740100,752300,775900,804100,828100,839400,845900,857500,864300,863400,867700,879400,889100,899100,916500,931300,932600,935400,956600,992700,1040300,1093600,1146500,1198500,1242600,1272100,1299000,1333700,1371000,1399500,1434500,1474600,1500700,1513200,1528600,1538500,1543000,1543000,1551700,1562800,1577500,1596100,1618600,1624100,1636000,1659400,1674200,1681100,1703900,1726800,1732900,1735100,1744500,1758900,1772300,1773100,1776900,1776500,1767300,1757800,1754700,1745600,1730500,1713500,1700600,1705300,1716100,1731600,1744500,1759100,1768800,1796400,1833600,1878800,1915700,1948100,1965500,1987500,2006800,2019800,2025600,2040000,2056100,2055400,2064400,2099700,2139900,2162100,2186500,2196000,2194900,2199800,2197200,2177400,2181700,2191100,2174000,2156400,2170100,2189200,2200700,2204600,2206800,2211200,2230900,2251400,2267300,2288800,2308800,2307300,2302000,2312500,2327800,2339300,2357000,2376600,2381100,2386900,2377000,2352300,2340200,2341700,2339100,2357900,2385300,2385900,2356300,2324600,2309000,2302500,2300400,2309300,2302100,2275900,2241600,2208600,2174600,2146700,2125200,2121600,2122400,2121300,2129300,2142200,2150500,2160800,2178800,2178000,2164000,2166900,2172500,2158000,2150000,2153400,2143800,2124600,2121100,2130100,2127600,2113500,2097700,2088700,2091500,2099100,2109500,2120000,2121100,2126200,2135700,2133300,2130200,2133200,2134100,2130900,2132600,2150800,2165100,2178200,2214400,2257800,2280400,2304400,2339600,2366900,2379400,2393000,2445000,2508700,2550400,2553600,2553200,2565400,2610300,2659200,2677200,2689800,2758900,2869600,2962000,3012700,3038600,3065900,3084000,3076300,3067600,3085200,3112200,3158800,3212800
"Oceanview",252100,244400,243000,240600,236500,233400,231900,229900,231900,233800,233900,235700,241900,246900,248300,250200,254600,260000,264000,265700,266900,268700,270700,271600,270200,267800,271700,281900,289400,290600,291200,295800,301000,305800,308600,311400,315000,322500,328100,332000,332700,335700,342000,353700,360700,363200,366000,373000,379000,385700,391400,398500,408800,415200,413900,409500,410800,413200,414100,412800,415400,414300,411700,411000,412700,418500,429300,436200,439500,446300,458700,474500,492300,511600,528100,540700,554500,566500,573300,579300,581300,578000,572400,564800,555400,550300,551300,552600,553800,560000,570000,582500,595300,607700,618400,633600,651400,666100,674000,677200,675900,672900,673800,680000,693100,709500,727700,744800,756200,763100,773900,785300,795600,801500,796600,785200,779500,773500,766100,761100,761300,764200,765900,763500,761000,762800,768100,769900,772400,782900,796500,806400,815000,819000,816000,814600,814000,808700,802200,801300,802100,801800,792400,777200,763900,752800,737300,726600,718300,709800,706800,703900,687300,664900,652800,639400,617300,595300,583200,579200,581700,584800,585200,585600,585200,583400,580500,578900,579600,583100,586900,585500,579700,575000,571000,566700,563900,562400,556700,551500,550700,549900,546500,542800,539200,537000,537200,537700,539800,543800,551200,557900,563100,569800,578700,586700,595900,605900,613200,617400,621700,625800,628000,635200,650400,671300,692100,706500,716800,729300,739800,744700,749500,756900,769500,782200,788800,792300,801000,810100,814400,814100,821500,839200,857800,868400,876600,891100,907800
