"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Pacific Heights",292.6943,293.5198,294.2823,305.0805,316.919,323.4414,308.8581,276.9168,275.1581,281.5755,268.5978,277.7849,294.6343,319.1284,323.4679,321.8667,325.7535,309.9876,310.0879,317.1089,326.4427,366.0132,369.248,391.0949,364.4512,395.8734,396.2741,404.8809,390.6088,398.4889,398.1856,401.4178,397.1744,NA,398.2642,436.9048,488.1162,489.7761,462.9303,444.1291,448.1158,465.6919,463.343,460.5565,459.3119,477.3548,515.673,544.3997,632.7865,633.4359,620.4734,595.8225,570.0943,NA,703.2967,696.8415,NA,NA,NA,612.781954887218,635.6078,645.3148,NA,651.7137,557.2498,537.6098,526.5201,534.8083,527.6072,517.5232,525.6828,527.4945,532.5499,561.8177,600.7872,612.4629,578.8922,560.937,564.9137,573.5555,565.7195,NA,521.6759,552.8464,560.2535,589.9258,577.8526,586.479,605.5801,602.1849,589.1393,572.1155,586.5468,576.0715,628.5556,651.7705,622.1073,633.6454,652.0421,660.0865,639.1027,662.1252,671.5502,653.6366,670.9165,666.9338,744.1338,769.7194,792.1009,818.1321,828.1047,827.7371,791.2915,785.4859,769.8332,800.6326,811.0656,NA,843.6024,788.3684,839.1888,916.5572,874.6803,834.0428,768.7518,755.5281,764.0734,775.0874,NA,NA,NA,809.798270893372,794.797,847.5152,866.1052,847.9656,NA,875.309,894.8594,879.5481,NA,NA,NA,814.315352697095,812.0928,830.0134,835.795,801.7336,815.6699,NA,745.9864,NA,NA,NA,NA,NA,NA,753.370340999207,789.1916,NA,760.5189,739.997,759.9033,775.0388,739.0633,NA,725.3156,720.6448,787.211,797.0271,792.2212,791.864,731.1053,NA,NA,709.534368070954,715.471,NA,NA,650.266374177374,702.8778,809.1321,813.7485,687.5571,711.3082,NA,NA,NA,774.793388429752,NA,NA,804.455445544555,763.2429,806.0151,826.6722,795.8321,820.2478,803.7493,846.3296,828.1405,824.1397,NA,NA,828.970331588133,856.5272,892.4998,872.458,943.3474,NA,NA,NA,807.730426164519,NA,NA,NA,968.109339407745,950.5307,1066.1205,1056.0419,1030.4723,1030.253,NA,1034.0734,1034.5488,1007.73,NA,NA,NA,NA
"Nob Hill",NA,NA,NA,NA,NA,NA,265.142857142857,NA,NA,NA,NA,NA,255.041518386714,NA,NA,NA,333.913043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.343558282209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.333333333333,NA,NA,406.526548672566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.045643153527,583.0293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.95652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.486692015209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.97176820208,NA,NA,NA,NA,NA,NA,NA
"Inner Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.719298245614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.707126076742,666.1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.177189409369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.455547391624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Noe Valley",286.6906,272.3663,269.023,247.7868,NA,255.3336,224.7357,NA,288.7274,272.4229,NA,232.4441,237.9431,251.7294,278.6051,289.818,304.9605,288.4169,316.7842,320.7744,320.6424,337.4506,NA,301.4575,316.2767,319.6582,321.7517,311.2053,336.5207,345.3693,365.6588,366.5238,341.6493,NA,454.4098,424.0483,433.8858,422.8072,437.4076,451.9491,425.9356,427.0726,445.278,430.6582,422.6976,NA,444.1413,502.6449,538.3877,587.3429,591.4091,516.6255,525.5814,523.9113,NA,539.2455,522.7891,NA,NA,644.04432132964,594.6065,519.2609,505.9913,514.1461,513.6682,NA,486.4928,485.7401,464.417,461.1129,513.9529,554.5705,535.5195,529.2913,605.5795,585.9661,626.8795,574.6184,552.6612,541.9289,554.2929,NA,523.0126,531.03,534.7309,519.9012,584.5255,603.2969,604.1139,542.7167,569.4766,605.9014,656.0622,NA,604.5294,635.5492,679.7276,675.0414,636.3607,646.2365,638.6254,624.4505,639.6616,655.8976,NA,621.8888,655.0823,693.3424,723.0499,721.5725,716.0762,737.326,747.7095,733.8696,737.6472,686.4819,686.6713,NA,777.0253,729.9051,664.0784,695.8375,697.9452,754.3536,741.9637,763.4351,807.9688,778.3539,774.4341,759.0681,778.5607,752.7668,781.5456,789.1526,NA,782.9271,871.094,NA,814.0655,795.1206,NA,NA,730.240549828179,770.4859,792.77,821.1105,706.8616,733.7296,791.6454,NA,NA,NA,NA,NA,NA,NA,NA,715.467328370554,714.9668,706.1877,NA,676.5335,NA,678.1486,NA,NA,NA,845,NA,773.2594,735.0514,739.1113,716.2647,708.8335,743.3559,744.4107,727.993,NA,NA,739.074550128535,712.6028,694.5274,668.2047,637.1838,647.3372,703.3471,NA,721.5072,NA,NA,720.461095100865,790.3516,836.598,796.0638,762.0503,795.5112,797.4799,NA,919.9569,NA,NA,NA,NA,750.300120048019,886.0256,861.2223,914.97,919.8499,1065.1553,NA,978.4338,1048.19,NA,NA,NA,1039.80986333928,NA,NA,1021.00350058343,1098.9035,1141.9191,NA,1122.404,1266.0379,NA,NA,NA,1128.95132965379,1105.1922
"Outer Sunset",NA,190.995907230559,NA,177.3327,167.5026,NA,NA,NA,NA,NA,NA,NA,230.21582733813,197.5328,NA,NA,NA,NA,223.122238586156,206.1455,NA,NA,NA,256.140350877193,238.7416,251.507,250.4815,253.4866,231.3615,NA,NA,241.176470588235,251.0759,NA,NA,246.969696969697,252.9539,230.8429,232.4697,263.253,268.7854,NA,295.8027,NA,NA,NA,324.858757062147,NA,NA,NA,NA,338.983050847458,350.4994,312.0622,317.8518,NA,393.8637,NA,NA,386.934673366834,NA,NA,364.120781527531,NA,308.6433,NA,343.3549,NA,NA,NA,NA,358.333333333333,391.0784,NA,432.9728,427.3696,418.2627,NA,NA,348.178137651822,NA,NA,NA,NA,414.468726450641,NA,432.0264,433.6035,NA,NA,463.215258855586,NA,NA,NA,NA,546.902654867257,517.0329,518.2528,507.3729,476.8118,456.969,483.2384,458.6909,505.0728,NA,NA,NA,NA,512.052117263844,NA,525.9643,493.471,523.6225,570.1336,619.833,NA,532.5444,NA,NA,NA,NA,733.061224489796,611.1467,NA,553.7373,NA,NA,NA,NA,NA,NA,541.353383458647,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.960784313726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.359143327842,NA,510.1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portola",163.879598662207,169.6271,176.5791,174.7399,160.3641,162.6937,162.8337,NA,NA,NA,NA,174.901960784314,NA,178.1049,184.0271,180.1472,167.4648,182.7339,176.9004,NA,NA,NA,NA,172,185.522,178.5475,191.4763,177.5891,NA,195.9365,212.2192,NA,228.1315,NA,188.2073,199.3919,227.6077,228.5391,221.1869,236.0189,220.2277,219.2129,216.9478,NA,NA,249.668874172185,244.417,246.8741,NA,NA,339.958158995816,314.6587,309.8081,308.1323,NA,281.1361,285.4108,NA,NA,NA,NA,372.623574144487,356.3466,308.0007,NA,349.0956,321.5617,NA,315.2368,NA,NA,NA,385.087719298246,351.6608,379.2664,347.4079,369.4618,372.9082,357.4589,335.2765,353.7892,NA,NA,NA,NA,356.662180349933,330.9439,401.124,NA,425.4028,394.5221,403.7433,NA,408.6405,386.7044,NA,421.8249,430.0059,437.9768,470.3323,NA,524.5499,445.3925,475.3655,496.2877,NA,NA,NA,487.80487804878,518.1157,528.8951,516.1575,NA,570.9635,562.6733,518.1013,NA,NA,NA,NA,NA,NA,595.714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.173803526448,463.0181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.203599550056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Outer Richmond",181.848184818482,NA,175.4098,NA,176.3145,185.7843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.142857142857,217.437,208.8252,211.7224,214.4255,205.2085,NA,200.951,NA,244.9123,260.3852,NA,NA,255.272727272727,NA,NA,258.11209439528,NA,245.1438,NA,262.5704,NA,NA,252.521008403361,258.0409,NA,286.0035,NA,292.3552,NA,NA,290.758047767394,NA,NA,329.341317365269,NA,344.1337,NA,324.4714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.517730496454,NA,NA,NA,NA,371.955719557196,NA,375.9185,NA,367.3073,NA,334.4719,NA,354.5682,NA,NA,NA,422.970479704797,392.0788,NA,406.9461,413.447,NA,NA,NA,418.864097363083,NA,NA,NA,NA,410,466.7909,476.7424,486.0963,NA,466.54,NA,NA,NA,NA,NA,NA,NA,NA,569.230769230769,NA,NA,NA,534.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.437325905292,NA,NA,NA,NA,NA,NA,549.750113584734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.936386768448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.958041958042,NA,NA,597.457627118644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.34965034965,NA,NA,NA,NA,NA,NA,NA,NA
"Inner Sunset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.638888888889,NA,NA,194.557035321367,NA,203.2979,NA,NA,NA,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,308.7788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.92663915635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.444444444444,NA,NA,NA,386.301369863014,NA,NA,NA,NA,NA,NA,NA,NA,504.334523202448,NA,433.9815,441.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.511045655376,NA,NA,NA,NA,NA,NA,NA,556.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.611344537815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.445607911576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Outer Parkside",203.5589,189.4376,NA,167.3204,193.4138,NA,194.7355,NA,189.0472,NA,NA,199.294532627866,215.3797,218.7374,209.5063,196.4261,184.8086,193.4886,208.4202,226.6509,NA,256.4929,NA,239.7813,226.3005,216.2666,230.8646,252.0807,248.2969,NA,NA,255.681818181818,256.2359,NA,245.2101,245.7774,262.0239,260.0327,270.4683,291.1788,NA,307.6085,287.2715,NA,270.442,270.0058,302.8562,311.6408,NA,NA,341.00566572238,NA,394.6146,NA,371.8714,384.3122,NA,412.4237,NA,353.2688,369.9375,371.5856,380.2376,392.4704,384.4579,NA,NA,NA,350.0823723229,NA,NA,421.511627906977,405.093,427.5106,NA,423.2308,364.4055,NA,362.392,390.2298,398.1987,NA,NA,NA,NA,380.271084337349,384.4414,NA,434.721,451.93,465.3433,468.1717,NA,NA,NA,506.360424028269,505.1289,469.0897,492.0515,478.7524,460.3727,NA,NA,531.177829099307,497.5474,NA,NA,493.150684931507,576.8436,NA,627.4066,NA,NA,602.975724353955,591.5057,578.8477,NA,NA,NA,486.666666666667,585.2069,600.9763,598.3449,NA,515.9849,NA,NA,613.846153846154,NA,NA,NA,586.902800658979,NA,NA,603.789126853377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.395348837209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.712643678161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.708661417323,NA,NA,NA,631.618759455371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russian Hill",357.142857142857,NA,334.4212,NA,NA,NA,NA,NA,NA,339.673913043478,NA,358.9222,358.5026,NA,400.9137,358.8375,NA,353.9083,347.5975,NA,NA,NA,NA,371.813031161473,460.6895,NA,472.8739,428.227,444.444,431.7165,NA,511.3251,444.6779,NA,NA,541.310541310541,528.7749,NA,NA,NA,NA,NA,NA,430.247718383312,NA,NA,NA,NA,NA,NA,NA,NA,659.077291791492,NA,594.8873,NA,NA,NA,NA,NA,NA,NA,560.718711276332,NA,NA,NA,NA,NA,517.812758906379,NA,NA,626.284246575342,667.2532,NA,639.3606,650.9579,NA,NA,NA,NA,645.161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.260869565217,NA,622.0867,NA,NA,NA,804.140127388535,NA,801.9416,748.2075,NA,NA,NA,810.301507537688,NA,NA,NA,NA,705.882352941176,740.0829,823.4623,NA,NA,NA,NA,NA,782.982791586998,NA,NA,NA,NA,NA,843.333333333333,NA,NA,NA,767.813267813268,NA,NA,NA,NA,NA,NA,NA,689.655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921.052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.940476190476,NA,NA,1044.52054794521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hayes Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.854132901135,NA,NA,NA,NA,NA,252.927400468384,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.695090439277,NA,NA,521.739130434783,NA,NA,NA,NA,NA,NA,NA,NA,627.465303140979,NA,NA,NA,710.227272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.071161048689,NA,NA,NA,349.087893864013,321.1318,NA,NA,NA,NA,410.46511627907,NA,NA,358.080808080808,NA,353.3731,NA,NA,NA,NA,NA,NA,390.514631685167,414.3296,455.4902,461.6762,448.5689,NA,NA,NA,NA,NA,NA,672.823218997362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.321725965178,606.9249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.187256176853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.137254901961,682.0215,715.1376,702.8695,708.5859,NA,710.01,NA,NA,NA,NA,NA,841.121495327103,NA,785.3472,836.1598,NA,954.3202,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,953.982300884956,NA,NA,NA,875,NA,NA,767.650158061117,733.6842,758.2413,779.6316,853.682,NA,NA,NA,NA,971.641791044776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Ness - Civic Center",NA,NA,NA,NA,NA,NA,NA,235.799207397622,NA,NA,271.587743732591,247.3414,242.1695,238.8053,NA,240.7241,NA,256.9759,NA,NA,297.684674751929,NA,277.5214,303.2721,307.2229,323.4302,327.0789,NA,327.389,NA,335.3746,346.7343,362.3552,365.279,362.981,376.411,373.0914,NA,332.3598,329.0845,333.4583,345.7735,359.6536,362.7137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.065963060686,NA,NA,NA,NA,NA,NA,NA,480.728051391863,NA,NA,NA,NA,NA,NA,NA,NA,490.666666666667,NA,446.5986,NA,476.9232,NA,511.2749,NA,NA,NA,NA,502.31124807396,506.3765,NA,428.8022,454.9097,479.9079,487.6519,NA,485.3092,NA,NA,NA,NA,502.392344497608,538.0587,548.353,NA,571.0241,563.1943,567.8611,570.3125,584.6429,NA,NA,NA,681.959082455053,702.9851,682.6267,NA,678.1677,651.0729,NA,NA,NA,NA,NA,656.25,717.0223,710.9642,NA,653.1027,NA,NA,NA,NA,NA,NA,NA,NA,668.789808917197,690.9195,672.5832,680.6986,683.0977,NA,NA,NA,NA,NA,NA,783.149171270718,771.5078,802.1857,NA,691.8477,686.4106,715.7835,NA,NA,NA,741.206030150754,NA,NA,717.142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.378847671665,NA,568.5268,NA,NA,NA,NA,NA,604.244694132335,NA,NA,NA,NA,NA,NA,NA,625,NA,NA,NA,558.930741190766,NA,NA,NA,NA,NA,NA,NA,NA,698.224852071006,NA,731.4094,772.3702,700.5057,692.8612,NA,745.1391,NA,NA,NA,NA,NA,693.461950696677,NA,NA,855.263157894737,865.1631,NA,922.8571,NA,NA,NA,NA
"Crocker Amazon",NA,143.377483443709,NA,NA,160.17316017316,NA,160.7539,NA,NA,NA,NA,NA,134.906231094979,NA,NA,NA,NA,NA,NA,147.940074906367,NA,NA,180.976430976431,NA,NA,210.909090909091,213.1327,207.7391,213.0527,NA,194.1537,187.7387,187.6396,NA,205.9371,NA,200.0986,196.9626,206.9653,207.1939,212.5724,NA,234.2632,230.3634,221.1606,NA,NA,238.609112709832,NA,NA,NA,NA,NA,290.867229470453,281.7828,276.7066,NA,306.4103,NA,NA,NA,324.86930545183,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.360759493671,294.7194,316.932,351.0901,NA,NA,NA,332.208588957055,NA,NA,NA,NA,NA,NA,NA,NA,299.465240641711,361.4512,371.1905,360.1907,355.2971,NA,NA,NA,NA,NA,355.805243445693,315.3079,NA,385.8178,430.9501,438.2371,NA,NA,NA,NA,485.485485485486,496.5944,NA,NA,NA,468.87417218543,466.1751,511.0353,559.4601,NA,NA,NA,NA,518.270401948843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.925298179536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
